date,search rank,id,brand,rating,num reviews,percent rec
2015-11-26,420,36527904,other,0.0,0,0

2015-11-26,421,17193553,other,0.0,0,0

2015-11-26,422,29473266,other,5.0,1,100

2015-11-26,423,17196499,other,0.0,0,0

2015-11-26,424,31219558,other,0.0,0,0

2015-11-26,425,22389171,other,4.5,2,100

2015-11-26,426,17193563,other,5.0,1,100

2015-11-26,427,21978523,other,4.438,89,89

2015-11-26,428,29473273,other,0.0,0,0

2015-11-26,429,39326233,other,0.0,0,0

2015-11-26,430,33665089,other,0.0,0,0

2015-11-26,431,17193497,other,0.0,0,0

2015-11-26,432,17196489,other,5.0,1,100

2015-11-26,433,17193547,other,0.0,0,0

2015-11-26,434,33655402,other,0.0,0,0

2015-11-26,435,31219537,other,0.0,0,0

2015-11-26,436,39326240,other,0.0,0,0

2015-11-26,437,17196516,other,0.0,0,0

2015-11-26,438,17193549,other,0.0,0,0

2015-11-26,439,33665087,other,0.0,0,0

2015-11-26,440,17203445,other,4.353,17,82

2015-11-26,441,29473276,other,5.0,1,100

2015-11-26,442,17196492,other,5.0,1,100

2015-11-26,443,39326235,other,0.0,0,0

2015-11-26,444,17196520,other,0.0,0,0

2015-11-26,445,31222373,other,0.0,0,0

2015-11-26,446,17196518,other,0.0,0,0

2015-11-26,447,12443033,other,5.0,3,100

2015-11-26,448,17193647,other,0.0,0,0

2015-11-26,449,22572886,other,0.0,0,0

2015-11-26,450,17193545,other,0.0,0,0

2015-11-26,451,17193475,other,0.0,0,0

2015-11-26,452,17196523,other,3.0,4,50

2015-11-26,453,24182561,other,0.0,0,0

2015-11-26,454,34202123,other,0.0,0,0

2015-11-26,455,21090108,other,0.0,0,0

2015-11-26,456,39326211,other,0.0,0,0

2015-11-26,457,35500693,Kashi,0.0,0,0

2015-11-26,458,17193556,other,0.0,0,0

2015-11-26,459,17196596,other,0.0,0,0

2015-11-26,460,35176873,other,0.0,0,0

2015-11-26,461,17193496,other,0.0,0,0

2015-11-26,462,17196560,other,0.0,0,0

2015-11-26,463,30943781,other,0.0,0,0

2015-11-26,464,33665085,other,0.0,0,0

2015-11-26,465,17196553,other,0.0,0,0

2015-11-26,466,17193554,other,0.0,0,0

2015-11-26,467,17196441,other,0.0,0,0

2015-11-26,468,31121629,other,0.0,0,0

2015-11-26,469,29473263,other,5.0,1,100

2015-11-26,470,17196521,other,0.0,0,0

2015-11-26,471,17196594,other,0.0,0,0

2015-11-26,472,33665088,other,0.0,0,0

2015-11-26,473,31219543,other,0.0,0,0

2015-11-26,474,33652989,other,0.0,0,0

2015-11-26,475,28646173,other,0.0,0,0

2015-11-26,476,34481845,other,5.0,3,100

2015-11-26,477,31054861,other,0.0,0,0

2015-11-26,478,29892015,other,0.0,0,0

2015-11-26,479,33963474,other,4.286,8,100

2015-11-26,480,10312439,other,4.226,284,82

2015-11-26,481,36305335,other,0.0,0,0

2015-11-26,482,45099799,other,0.0,0,0

2015-11-26,483,39086034,other,0.0,0,0

2015-11-26,484,12443143,other,3.714,28,67

2015-11-26,485,16827119,other,0.0,0,0

2015-11-26,486,26712788,other,4.757,37,97

2015-11-26,487,21103997,other,0.0,0,0

2015-11-26,488,25847974,other,4.688,16,94

2015-11-26,489,25875655,Kellogg,4.412,17,94

2015-11-26,490,21125856,other,4.353,17,82

2015-11-26,491,10312438,other,4.116,192,79

2015-11-26,492,21125853,other,4.556,19,95

2015-11-26,493,10311281,other,4.429,36,86

2015-11-26,494,17193603,other,5.0,1,100

2015-11-26,495,25847966,other,4.909,12,100

2015-11-26,496,44656714,Kellogg,2.0,1,0

2015-11-26,497,17193488,other,0.0,0,0

2015-11-26,498,41474805,other,0.0,0,0

2015-11-26,499,29474010,other,5.0,1,100

2015-11-26,500,17193596,other,0.0,0,0

2015-11-26,501,46771749,Kashi,0.0,0,0

2015-11-26,502,17196599,other,4.5,2,100

2015-11-26,503,17196570,other,5.0,1,100

2015-11-26,504,17193492,other,4.0,2,50

2015-11-26,505,46265090,other,0.0,0,0

2015-11-26,506,46771748,Kashi,0.0,0,0

2015-11-26,507,45099798,other,0.0,0,0

2015-11-26,508,44886121,other,0.0,0,0

2015-11-26,509,45099792,other,0.0,0,0

2015-11-26,510,17193487,other,1.0,1,0

2015-11-26,511,17196615,other,0.0,0,0

2015-11-26,512,21090101,other,0.0,0,0

2015-11-26,513,39326198,other,5.0,1,100

2015-11-26,514,33655409,Kashi,0.0,0,0

2015-11-26,515,45099790,other,0.0,0,0

2015-11-26,516,29304186,other,5.0,3,100

2015-11-26,517,22388976,other,5.0,4,100

2015-11-26,518,44014331,other,0.0,0,0

2015-11-26,519,44013969,other,0.0,0,0

2015-11-26,520,44013974,other,0.0,0,0

2015-11-26,521,46175188,other,0.0,0,0

2015-11-26,522,24446956,other,0.0,0,0

2015-11-26,523,17193514,other,0.0,0,0

2015-11-26,524,17208774,other,5.0,1,100

2015-11-26,525,17193560,other,4.0,1,100

2015-11-26,526,34334684,other,5.0,1,100

2015-11-26,527,47335377,other,0.0,0,0

2015-11-26,528,47335365,other,0.0,0,0

2015-11-26,529,17196429,other,5.0,3,100

2015-11-26,530,33963475,other,5.0,1,100

2015-11-26,531,47335302,other,0.0,0,0

2015-11-26,532,47335300,other,0.0,0,0

2015-11-26,533,46175193,other,0.0,0,0

2015-11-26,534,46175187,other,0.0,0,0

2015-11-26,535,47335625,other,0.0,0,0

2015-11-26,536,47335622,other,0.0,0,0

2015-11-26,537,17193538,other,5.0,1,100

2015-11-26,538,47369913,other,0.0,0,0

2015-11-26,539,47335626,other,0.0,0,0

2015-11-26,540,47335585,other,0.0,0,0

2015-11-26,541,47335362,other,0.0,0,0

2015-11-26,542,47335369,other,0.0,0,0

2015-11-26,543,44014669,other,0.0,0,0

2015-11-26,544,46175993,other,0.0,0,0

2015-11-26,545,17196597,other,5.0,1,100

2015-11-26,546,46265147,other,0.0,0,0

2015-11-26,547,46265150,other,0.0,0,0

2015-11-26,548,46265148,other,0.0,0,0

2015-11-26,549,46265067,other,0.0,0,0

2015-11-26,550,46271056,other,0.0,0,0

2015-11-26,551,31219550,other,5.0,1,100

2015-11-26,552,22388961,other,0.0,0,0

2015-11-26,553,44014670,other,5.0,1,100

2015-11-26,554,17196598,other,5.0,1,100

2015-11-26,555,44014330,other,0.0,0,0

2015-11-26,556,17196620,other,5.0,1,100

2015-11-26,557,44013972,other,0.0,0,0

2015-11-26,558,17193537,other,4.5,2,100

2015-11-26,559,17196600,other,0.0,0,0

2015-11-26,560,17196622,other,3.0,2,50

2015-11-26,561,27672360,other,0.0,0,0

2015-11-26,562,29473264,other,0.0,0,0

2015-11-26,563,21090086,other,0.0,0,0

2015-11-26,564,21090104,other,0.0,0,0

2015-11-26,565,17196586,other,5.0,2,100

2015-11-26,566,21090085,other,5.0,1,

2015-11-26,567,17196571,other,5.0,2,100

2015-11-26,568,17196584,other,5.0,1,100

2015-11-26,569,44014679,other,0.0,0,0

2015-11-26,570,44014675,other,0.0,0,0

2015-11-26,571,44014678,other,0.0,0,0

2015-11-26,572,44014681,other,0.0,0,0

2015-11-26,573,17196616,other,5.0,1,100

2015-11-26,574,33653006,other,0.0,0,0

2015-11-26,575,17196572,other,0.0,0,0

2015-11-26,576,17196484,other,0.0,0,0

2015-11-26,577,17196605,other,5.0,2,100

2015-11-26,578,21090592,other,0.0,0,0

2015-11-26,579,21090070,other,0.0,0,0

2015-11-26,580,17193568,other,0.0,0,0

2015-11-26,581,21090595,other,0.0,0,0

2015-11-26,582,21091546,other,5.0,1,

2015-11-26,583,21090103,other,0.0,0,0

2015-11-26,584,21091548,other,0.0,0,0

2015-11-26,585,22572884,other,0.0,0,0

2015-11-26,586,21091542,other,0.0,0,0

2015-11-26,587,17196483,other,0.0,0,0

2015-11-26,588,21090979,other,0.0,0,0

2015-11-26,589,21091541,other,3.333,3,67

2015-11-26,590,17196481,other,0.0,0,0

2015-11-26,591,17193597,other,5.0,1,100

2015-11-26,592,17196482,other,0.0,0,0

2015-11-26,593,17196606,other,0.0,0,0

2015-11-26,594,17193639,other,0.0,0,0

2015-11-26,595,31219534,other,0.0,0,0

2015-11-26,596,17196608,other,0.0,0,0

2015-11-26,597,17196453,other,0.0,0,0

2015-11-26,598,35501168,other,0.0,0,0

2015-11-26,599,30854182,other,0.0,0,0

2015-11-26,600,30951373,Kashi,0.0,0,0

2015-11-26,601,39326241,other,0.0,0,0

2015-11-26,602,22388998,other,5.0,4,100

2015-11-26,603,14053351,other,4.333,3,67

2015-11-26,604,29816990,other,0.0,0,0

2015-11-26,605,29848807,other,0.0,0,0

2015-11-26,606,17196451,other,0.0,0,0

2015-11-26,607,29304806,other,0.0,0,0

2015-11-26,608,36295361,other,0.0,0,0

2015-11-26,609,23868901,other,0.0,0,0

2015-11-26,610,47854211,other,0.0,0,0

2015-11-26,611,29021287,other,5.0,1,100

2015-11-26,612,45918928,other,0.0,0,0

2015-11-26,613,17193517,other,0.0,0,0

2015-11-26,614,10290660,other,4.419,62,92

2015-11-26,615,10309708,other,4.9,20,95

2015-11-26,616,41897608,other,4.909,77,100

2015-11-26,617,10316922,other,4.708,24,96

2015-11-26,618,23569270,other,3.714,7,86

2015-11-26,619,10292112,other,4.483,29,93

2015-11-26,620,22985136,other,4.5,6,100

2015-11-26,621,33664995,other,3.5,2,50

2015-11-26,622,30154556,other,5.0,1,100

2015-11-26,623,14698850,other,4.889,9,100

2015-11-26,624,38458557,other,0.0,0,0

2015-11-26,625,17194141,other,4.429,7,86

2015-11-26,626,10535803,other,4.2,5,80

2015-11-26,627,10309706,other,4.917,12,100

2015-11-26,628,10309707,other,5.0,3,100

2015-11-26,629,17340369,other,4.818,11,100

2015-11-26,630,31219642,other,5.0,1,100

2015-11-26,631,30156405,other,5.0,1,100

2015-11-26,632,28377449,other,5.0,3,100

2015-11-26,633,30650032,other,0.0,0,0

2015-11-26,634,42099450,Kellogg,0.0,0,0

2015-11-26,635,21103996,other,0.0,0,0

2015-11-26,636,20689905,other,4.0,5,80

2015-11-26,637,30156205,other,0.0,0,0

2015-11-26,638,40571031,other,0.0,0,0

2015-11-26,639,15686405,Kellogg,0.0,0,0

2015-11-26,640,30649052,other,0.0,0,0

2015-11-26,641,31174353,other,0.0,0,0

2015-11-26,642,46027356,other,0.0,0,0

2015-11-26,643,17340479,other,5.0,1,100

2015-11-26,644,16635765,other,0.0,0,0

2015-11-26,645,31168757,other,0.0,0,0

2015-11-26,646,17770578,other,5.0,1,100

2015-11-26,647,19311497,other,0.0,0,0

2015-11-26,648,36326945,other,0.0,0,0

2015-11-26,649,36626090,other,0.0,0,0

2015-11-26,650,32687234,other,0.0,0,0

2015-11-26,651,36626092,other,0.0,0,0

2015-11-26,652,39369032,other,5.0,3,100

2015-11-26,653,31346269,other,0.0,0,0

2015-11-26,654,30226756,other,0.0,0,0

2015-11-26,655,17340081,other,5.0,1,100

2015-11-26,656,36302589,other,0.0,0,0

2015-11-26,657,44164414,other,0.0,0,0

2015-11-26,658,31173654,other,0.0,0,0

2015-11-26,659,31210205,other,0.0,0,0

2015-11-26,660,17770576,other,5.0,1,100

2015-11-26,661,14914830,other,5.0,2,100

2015-11-26,662,30256269,other,0.0,0,0

2015-11-26,663,31160398,other,0.0,0,0

2015-11-26,664,31173273,other,0.0,0,0

2015-11-26,665,31167836,other,0.0,0,0

2015-11-26,666,9717092,other,4.389,18,94

2015-11-26,667,31167755,other,0.0,0,0

2015-11-26,668,31169471,other,0.0,0,0

2015-11-26,669,37410688,other,0.0,0,0

2015-11-26,670,44125034,other,0.0,0,0

2015-11-26,671,17340024,other,5.0,1,100

2015-11-26,672,44125085,other,0.0,0,0

2015-11-26,673,44124906,other,0.0,0,0

2015-11-26,674,31210567,other,0.0,0,0

2015-11-26,675,44125038,other,0.0,0,0

2015-11-26,676,44176353,other,0.0,0,0

2015-11-26,677,44153234,other,0.0,0,0

2015-11-26,678,37398621,other,0.0,0,0

2015-11-26,679,44125100,other,0.0,0,0

2015-11-26,680,44176367,other,0.0,0,0

2015-11-26,681,44826160,other,0.0,0,0

2015-11-26,682,41823065,other,0.0,0,0

2015-11-26,683,41701070,other,0.0,0,0

2015-11-26,684,41604555,other,0.0,0,0

2015-11-26,685,28935584,other,0.0,0,0

2015-11-26,686,30255902,other,0.0,0,0

2015-11-26,687,29297318,other,0.0,0,0

2015-11-26,688,35177150,other,0.0,0,0

2015-11-26,689,39367994,other,0.0,0,0

2015-11-26,690,32703091,other,0.0,0,0

2015-11-26,691,28935470,other,0.0,0,0

2015-11-26,692,41572111,other,0.0,0,0

2015-11-26,693,31168531,other,0.0,0,0

2015-11-26,694,15082609,other,0.0,0,0

2015-11-26,695,46144441,other,0.0,0,0

2015-11-26,696,43800644,other,0.0,0,0

2015-11-26,697,43785005,other,0.0,0,0

2015-11-26,698,43778704,other,0.0,0,0

2015-11-26,699,46235753,other,0.0,0,0

2015-11-26,700,33464683,other,0.0,0,0

2015-11-26,701,41822990,other,0.0,0,0

2015-11-27,1,10403208,other,4.824,17,94

2015-11-27,2,25847978,Cheerios,4.826,201,99

2015-11-27,3,10891821,other,4.647,51,94

2015-11-27,4,10315424,other,4.606,71,96

2015-11-27,5,10311410,Cheerios,4.837,184,98

2015-11-27,6,10818684,Kellogg,4.862,58,100

2015-11-27,7,24984274,Kellogg,4.884,45,100

2015-11-27,8,10311409,Cheerios,4.826,201,99

2015-11-27,9,10891818,other,4.767,60,98

2015-11-27,10,10450279,other,4.415,41,85

2015-11-27,11,11303903,other,3.303,33,64

2015-11-27,12,10818613,Kellogg,4.772,123,98

2015-11-27,13,10311275,other,4.636,11,100

2015-11-27,14,10450278,other,4.75,16,100

2015-11-27,15,15716906,Post,0,0,0

2015-11-27,16,10818609,Kellogg,4.674,46,96

2015-11-27,17,10311280,other,4.68,25,96

2015-11-27,18,10315966,other,4.355,31,90

2015-11-27,19,10311398,other,4.735,49,98

2015-11-27,20,15611122,Post,5.0,21,100

2015-11-27,21,13399215,other,3.95,60,76

2015-11-27,22,10450112,other,4.6,15,88

2015-11-27,23,10450280,other,4.539,13,92

2015-11-27,24,10311273,other,4.76,25,96

2015-11-27,25,33886600,other,3.727,11,73

2015-11-27,26,15716905,Post,4.857,35,97

2015-11-27,27,11046710,Cheerios,4.759,29,100

2015-11-27,28,34201710,Cheerios,4.857,14,93

2015-11-27,29,10311420,other,4.667,15,93

2015-11-27,30,39326219,Kellogg,4.694,115,97

2015-11-27,31,33886601,other,4.273,11,91

2015-11-27,32,15716908,Post,5.0,9,100

2015-11-27,33,38384605,Cheerios,4.813,16,100

2015-11-27,34,33886599,Cheerios,4.727,44,95

2015-11-27,35,38498749,other,0,0,0

2015-11-27,36,10292151,other,4.561,41,95

2015-11-27,37,10411377,other,4.757,102,98

2015-11-27,38,15716901,other,4.783,23,100

2015-11-27,39,15611121,Post,4.932,44,100

2015-11-27,40,24984281,Kellogg,4.789,52,96

2015-11-27,41,10804531,other,4.706,34,97

2015-11-27,42,10319631,Kashi,4.286,7,86

2015-11-27,43,24984278,Kellogg,4.775,80,97

2015-11-27,44,10402735,other,4.879,33,100

2015-11-27,45,25875664,Kellogg,4.704,115,97

2015-11-27,46,25847989,Cheerios,4.375,40,88

2015-11-27,47,10818615,other,4.783,23,96

2015-11-27,48,24984277,Kellogg,4.819,94,99

2015-11-27,49,10450277,other,4.833,6,67

2015-11-27,50,47754329,other,0,0,0

2015-11-27,51,47713361,other,0,0,0

2015-11-27,52,47508860,other,0,0,0

2015-11-27,53,23597638,Cheerios,5.0,9,100

2015-11-27,54,47906629,other,0,0,0

2015-11-27,55,36915387,other,4.5,10,100

2015-11-27,56,25847977,other,4.735,34,97

2015-11-27,57,19514902,other,4.519,54,93

2015-11-27,58,19890855,Kellogg,4.704,115,97

2015-11-27,59,34201711,other,4.579,19,89

2015-11-27,60,37402338,other,4.389,18,89

2015-11-27,61,36901935,other,4.167,12,75

2015-11-27,62,25875663,Kellogg,4.767,60,98

2015-11-27,63,10311271,other,4.706,17,94

2015-11-27,64,45099803,other,0,0,0

2015-11-27,65,37402337,other,4.7,10,90

2015-11-27,66,36915386,other,5.0,1,100

2015-11-27,67,38227253,other,5.0,7,100

2015-11-27,68,21096170,Kellogg,4.952,21,100

2015-11-27,69,20970530,other,4.0,2,100

2015-11-27,70,37341974,other,4.546,11,100

2015-11-27,71,10813984,other,4.586,70,93

2015-11-27,72,23984405,other,3.667,6,67

2015-11-27,73,37402339,other,4.889,9,100

2015-11-27,74,24984273,Kellogg,4.844,32,100

2015-11-27,75,25847976,other,4.353,17,82

2015-11-27,76,24722541,Kellogg,4.759,112,95

2015-11-27,77,22210561,other,4.75,16,100

2015-11-27,78,10321405,other,4.863,51,98

2015-11-27,79,34201712,other,4.083,12,67

2015-11-27,80,34536022,other,4.186,59,82

2015-11-27,81,21125846,other,4.857,14,100

2015-11-27,82,20648084,Post,4.318,22,91

2015-11-27,83,21125860,other,0,0,0

2015-11-27,84,24984279,Kellogg,4.846,13,100

2015-11-27,85,34536023,other,3.91,134,74

2015-11-27,86,24984276,Kellogg,4.82,49,100

2015-11-27,87,25596741,Kellogg,4.963,27,100

2015-11-27,88,35044567,Post,4.692,13,92

2015-11-27,89,34164100,Post,4.818,44,98

2015-11-27,90,23984404,other,4.765,34,97

2015-11-27,91,32286719,other,4.438,32,88

2015-11-27,92,21048475,other,4.917,24,100

2015-11-27,93,17179326,other,4.288,59,88

2015-11-27,94,45099791,other,5.0,1,100

2015-11-27,95,19757533,Kellogg,4.71,31,94

2015-11-27,96,20648085,Post,4.143,7,86

2015-11-27,97,25847972,other,4.757,102,98

2015-11-27,98,32286721,other,4.273,11,91

2015-11-27,99,19766250,other,4.467,15,100

2015-11-27,100,36304314,other,0,0,0

2015-11-27,101,25819603,Kellogg,4.241,54,83

2015-11-27,102,20469703,other,4.318,22,95

2015-11-27,103,17179322,other,4.25,28,89

2015-11-27,104,26384671,Kellogg,4.8,20,95

2015-11-27,105,19399977,other,5.0,1,100

2015-11-27,106,21208469,Kashi,4.875,16,100

2015-11-27,107,23597945,other,4.8,10,100

2015-11-27,108,25875665,Kellogg,4.935,46,100

2015-11-27,109,10813983,other,3.667,3,67

2015-11-27,110,20970526,other,5.0,3,100

2015-11-27,111,21268939,other,4.579,19,100

2015-11-27,112,33426025,Cheerios,4.6,30,97

2015-11-27,113,17203444,other,4.6,15,93

2015-11-27,114,21106275,Kashi,4.0,8,88

2015-11-27,115,33426024,Cheerios,5.0,4,100

2015-11-27,116,42353809,Kellogg,4.8,35,97

2015-11-27,117,33886602,other,4.5,18,100

2015-11-27,118,44656716,Kashi,5.0,1,100

2015-11-27,119,21081221,other,4.304,23,91

2015-11-27,120,14869856,other,4.636,11,91

2015-11-27,121,44656717,Kellogg,0,0,0

2015-11-27,122,17203448,other,4.757,102,98

2015-11-27,123,22863013,Kashi,4.539,13,92

2015-11-27,124,46771745,Kellogg,0,0,0

2015-11-27,125,16923611,other,4.667,6,83

2015-11-27,126,16923604,other,4.5,14,86

2015-11-27,127,16923606,other,3.613,62,65

2015-11-27,128,16923602,other,4.462,13,92

2015-11-27,129,19794417,Kellogg,4.615,13,100

2015-11-27,130,33785035,other,4.727,11,100

2015-11-27,131,20976607,Kashi,4.583,12,92

2015-11-27,132,28468230,other,4.0,9,78

2015-11-27,133,19514900,other,4.75,8,89

2015-11-27,134,43924526,Kellogg,5.0,1,100

2015-11-27,135,21063109,Kellogg,4.659,44,93

2015-11-27,136,21476104,Kashi,4.813,16,100

2015-11-27,137,19757534,Kellogg,4.583,24,92

2015-11-27,138,10292154,other,4.696,23,96

2015-11-27,139,10315967,other,4.429,14,86

2015-11-27,140,26691074,other,4.4,10,91

2015-11-27,141,10313244,other,4.889,36,100

2015-11-27,142,44656718,Kashi,5.0,1,100

2015-11-27,143,21268885,Kashi,4.947,19,95

2015-11-27,144,24984275,Kellogg,4.758,91,96

2015-11-27,145,45099805,other,0,0,0

2015-11-27,146,34334718,other,4.909,11,100

2015-11-27,147,11303913,other,4.1,10,90

2015-11-27,148,42353810,Kellogg,4.882,17,100

2015-11-27,149,21125854,other,4.636,11,100

2015-11-27,150,24984280,Kellogg,4.643,28,93

2015-11-27,151,10789542,other,4.542,24,88

2015-11-27,152,10789543,other,4.388,49,94

2015-11-27,153,10311411,other,4.792,24,96

2015-11-27,154,22389074,other,4.8,5,100

2015-11-27,155,10403207,other,4.143,14,93

2015-11-27,156,10891816,other,4.677,31,94

2015-11-27,157,21125847,other,4.793,58,97

2015-11-27,158,10311414,other,4.757,102,98

2015-11-27,159,45709515,other,5.0,2,100

2015-11-27,160,10818617,Kellogg,4.737,19,100

2015-11-27,161,10292149,other,4.548,31,94

2015-11-27,162,10818612,other,4.806,108,98

2015-11-27,163,33887106,Kellogg,4.692,13,100

2015-11-27,164,40617013,Cheerios,4.744,39,90

2015-11-27,165,27617757,other,4.878,90,100

2015-11-27,166,11964845,other,4.25,8,100

2015-11-27,167,34536008,other,4.658,111,94

2015-11-27,168,44981920,other,5.0,4,100

2015-11-27,169,10294607,other,4.647,17,94

2015-11-27,170,20923795,other,4.7,20,95

2015-11-27,171,17208751,Cheerios,4.837,184,98

2015-11-27,172,42353807,Kellogg,4.412,17,88

2015-11-27,173,46534908,Kellogg,4.0,1,100

2015-11-27,174,45099788,other,0,0,0

2015-11-27,175,17193435,other,3.667,3,100

2015-11-27,176,41474804,other,4.563,32,97

2015-11-27,177,10891840,other,4.875,16,100

2015-11-27,178,44656729,Kellogg,4.5,2,100

2015-11-27,179,36348035,Cheerios,4.28,25,88

2015-11-27,180,36348028,Cheerios,4.636,22,95

2015-11-27,181,10311422,Cheerios,4.448,29,86

2015-11-27,182,10315423,other,4.111,18,78

2015-11-27,183,10402740,other,4.765,17,95

2015-11-27,184,14869857,other,4.765,17,94

2015-11-27,185,10311506,other,4.625,16,94

2015-11-27,186,14651639,Cheerios,4.6,30,97

2015-11-27,187,38354161,other,4.0,1,100

2015-11-27,188,10450276,other,4.9,10,100

2015-11-27,189,26691078,other,0,0,0

2015-11-27,190,42353817,Kellogg,3.889,9,78

2015-11-27,191,21265991,Post,4.941,17,100

2015-11-27,192,33886603,Cheerios,4.765,17,100

2015-11-27,193,39881660,Cheerios,4.75,8,100

2015-11-27,194,34202125,other,4.333,6,86

2015-11-27,195,16785102,Post,5.0,11,100

2015-11-27,196,22257607,Kashi,4.909,11,100

2015-11-27,197,20970529,other,0,0,0

2015-11-27,198,16785098,Post,5.0,15,100

2015-11-27,199,10311278,other,4.353,17,82

2015-11-27,200,43710628,other,0,0,0

2015-11-27,201,16785103,Post,5.0,2,100

2015-11-27,202,43710627,other,5.0,1,100

2015-11-27,203,19514899,other,0,0,0

2015-11-27,204,21633495,Kashi,0,0,0

2015-11-27,205,37586843,other,0,0,0

2015-11-27,206,16923607,other,4.625,24,92

2015-11-27,207,34536026,other,3.786,14,67

2015-11-27,208,26135216,other,4.0,1,100

2015-11-27,209,21467406,Cheerios,4.857,14,93

2015-11-27,210,32286720,Post,4.938,16,100

2015-11-27,211,17193617,Kashi,5.0,1,100

2015-11-27,212,17057014,Post,4.875,8,100

2015-11-27,213,10311402,other,4.417,12,83

2015-11-27,214,39326237,other,3.333,3,67

2015-11-27,215,22356624,Kellogg,4.813,251,99

2015-11-27,216,45912909,other,0,0,0

2015-11-27,217,23597944,other,4.632,19,100

2015-11-27,218,11964755,Kellogg,2.0,1,

2015-11-27,219,36267570,other,0,0,0

2015-11-27,220,21063108,Kellogg,4.704,115,97

2015-11-27,221,16923608,other,4.8,20,100

2015-11-27,222,10311405,Cheerios,4.385,13,85

2015-11-27,223,17057016,Post,4.75,8,100

2015-11-27,224,16779603,Post,5.0,7,100

2015-11-27,225,36902154,other,0,0,0

2015-11-27,226,22356626,Kellogg,4.636,11,100

2015-11-27,227,33887105,Kellogg,4.716,102,94

2015-11-27,228,33628805,other,4.5,10,80

2015-11-27,229,17193493,other,5.0,6,100

2015-11-27,230,21174196,Kashi,4.059,17,76

2015-11-27,231,16785097,other,5.0,6,100

2015-11-27,232,33963466,Kellogg,4.563,16,94

2015-11-27,233,17196562,other,4.533,15,100

2015-11-27,234,46330103,other,0,0,0

2015-11-27,235,10311408,Cheerios,4.727,44,95

2015-11-27,236,33412364,Post,4.9,10,100

2015-11-27,237,45912908,other,0,0,0

2015-11-27,238,33856197,other,4.111,9,100

2015-11-27,239,19757536,Kellogg,4.273,11,83

2015-11-27,240,16923610,other,4.875,8,100

2015-11-27,241,17203443,other,4.909,11,100

2015-11-27,242,22365078,Cheerios,4.375,40,88

2015-11-27,243,21633494,Kashi,0,0,0

2015-11-27,244,42353811,Kellogg,4.857,7,100

2015-11-27,245,15716904,other,5.0,2,100

2015-11-27,246,10315964,other,4.8,10,100

2015-11-27,247,10813378,Cheerios,4.833,18,100

2015-11-27,248,10311277,Cheerios,4.826,201,99

2015-11-27,249,39083136,other,5.0,8,88

2015-11-27,250,21009168,other,4.25,12,83

2015-11-27,251,21096172,Kellogg,4.75,4,100

2015-11-27,252,10818643,other,4.722,18,89

2015-11-27,253,22210562,other,5.0,2,100

2015-11-27,254,36405020,other,5.0,1,100

2015-11-27,255,19890854,other,4.872,86,98

2015-11-27,256,25875660,Kellogg,4.712,73,94

2015-11-27,257,17196564,other,5.0,1,

2015-11-27,258,20970524,other,4.4,10,90

2015-11-27,259,39083137,other,5.0,4,75

2015-11-27,260,34188831,Post,4.727,11,91

2015-11-27,261,19757535,Kellogg,4.6,5,60

2015-11-27,262,26691080,other,4.556,9,100

2015-11-27,263,21125844,other,4.735,34,97

2015-11-27,264,10898865,Kellogg,4.909,11,100

2015-11-27,265,22572887,other,3.667,3,67

2015-11-27,266,10292162,other,4.737,19,95

2015-11-27,267,10311404,other,4.706,17,88

2015-11-27,268,17196541,other,0,0,0

2015-11-27,269,10402734,other,4.25,8,88

2015-11-27,270,22388956,other,4.8,5,100

2015-11-27,271,10818679,other,4.462,13,92

2015-11-27,272,15686364,Cheerios,3.667,3,67

2015-11-27,273,10311403,other,4.765,34,97

2015-11-27,274,25875654,Kellogg,4.571,7,86

2015-11-27,275,21009169,Kellogg,4.929,14,100

2015-11-27,276,46534808,Kellogg,0,0,0

2015-11-27,277,17196563,other,4.8,5,100

2015-11-27,278,25847983,other,4.083,12,67

2015-11-27,279,36365088,other,0,0,0

2015-11-27,280,22356628,Kellogg,4.3,10,80

2015-11-27,281,35044566,Post,4.667,6,83

2015-11-27,282,41474803,Cheerios,4.405,37,87

2015-11-27,283,10311415,other,4.654,26,88

2015-11-27,284,10311276,other,5.0,3,100

2015-11-27,285,43937716,other,0,0,0

